record_id,payload,source,source_family,evidence_type,date,year,title,url,doi,pmid,nct_id,patent_id,journal_or_source,payload_relevance,decision_relevance,relevance_score,status,flags,snippet
openalex-mmaf-d306f992fda45d,MMAF,OpenAlex,paper_metadata,paper_metadata,2026-06-15,2026,"Antibody-drug conjugates in gynecologic malignancies: breakthroughs, challenges, and future directions",https://doi.org/10.3389/fimmu.2026.1831465,10.3389/fimmu.2026.1831465,,,,Frontiers in Immunology,weak,low,52,auto_parsed_pending_review,,
openalex-mmaf-390e84bfd180fe,MMAF,OpenAlex,paper_metadata,paper_metadata,2026-06-17,2026,Figure 5 from Advanced CD276-Targeting Dual-Payload Antibody–Drug Conjugates for Cancer Therapy,https://doi.org/10.1158/2767-9764.32702379,10.1158/2767-9764.32702379,,,,,weak,low,52,auto_parsed_pending_review,,
openalex-mmaf-5d90ce18131aba,MMAF,OpenAlex,paper_metadata,paper_metadata,2026-06-17,2026,Figure 2 from Advanced CD276-Targeting Dual-Payload Antibody–Drug Conjugates for Cancer Therapy,https://doi.org/10.1158/2767-9764.32702391,10.1158/2767-9764.32702391,,,,,weak,low,52,auto_parsed_pending_review,,
openalex-mmaf-f0bdda4d88f327,MMAF,OpenAlex,paper_metadata,paper_metadata,2026-06-17,2026,Figure 3 from Advanced CD276-Targeting Dual-Payload Antibody–Drug Conjugates for Cancer Therapy,https://doi.org/10.1158/2767-9764.32702388,10.1158/2767-9764.32702388,,,,,weak,low,52,auto_parsed_pending_review,,
openalex-mmaf-31bd3bcb9afa56,MMAF,OpenAlex,paper_metadata,paper_metadata,2026-06-19,2026,Past present and future of radiosensitization in cervical cancer,https://doi.org/10.3389/fonc.2026.1846581,10.3389/fonc.2026.1846581,,,,Frontiers in Oncology,weak,low,52,auto_parsed_pending_review,,
crossref-mmaf-e3449aca209071,MMAF,Crossref,paper_metadata,paper_metadata,2027-04-01,2027,Targeting Efflux Pumps and Biofilm Formation in Multi-Drug Resistance Proteus Mirabilis Using Berberine and Nano-Based Compounds,https://doi.org/10.21608/ejmm.2026.485691.2384,10.21608/ejmm.2026.485691.2384,,,,Egyptian Journal of Medical Microbiology,weak,low,39,flagged_needs_review,crossref_low_relevance,
crossref-mmaf-af4819c8a79465,MMAF,Crossref,paper_metadata,paper_metadata,2027-01-01,2027,Evaluating circulating tumor DNA methylation patterns of a multi-gene panel for colorectal cancer diagnosis: A pilot study,https://doi.org/10.1016/j.cca.2026.121191,10.1016/j.cca.2026.121191,,,,Clinica Chimica Acta,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmaf-2b553e584afe27,MMAF,Crossref,paper_metadata,paper_metadata,2027-01-01,2027,Nanotechnology and drug delivery: Fundamentals and applications,https://doi.org/10.1016/b978-0-443-44119-6.00017-3,10.1016/b978-0-443-44119-6.00017-3,,,,Multifunctional Nano pharmaceuticals for Biomedical Applications,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmaf-894640206ca691,MMAF,Crossref,paper_metadata,paper_metadata,2027-02-01,2027,"Folate/mannose dual-ligand lipid shell-coated ZnMnO2 nanoflowers for DRP-104 delivery, immunometabolic modulation, and enhanced lung cancer immunotherapy",https://doi.org/10.1016/j.jmst.2026.05.034,10.1016/j.jmst.2026.05.034,,,,Journal of Materials Science &amp; Technology,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmaf-dc7af63ca4faff,MMAF,Crossref,paper_metadata,paper_metadata,2027-02-01,2027,Multiscale analysis of a mathematical model of human papillomavirus with combined therapy and progression to cervical cancer,https://doi.org/10.1016/j.nonrwa.2026.104654,10.1016/j.nonrwa.2026.104654,,,,Nonlinear Analysis: Real World Applications,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmaf-0632001ac94332,MMAF,Crossref,paper_metadata,paper_metadata,2027-02-01,2027,Traveling wave solutions in a reaction-diffusion within-host HIV epidemic model with distributed delays and drug therapy,https://doi.org/10.1016/j.nonrwa.2026.104684,10.1016/j.nonrwa.2026.104684,,,,Nonlinear Analysis: Real World Applications,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmaf-06e6a831816bff,MMAF,Crossref,paper_metadata,paper_metadata,2027-04-01,2027,In Vitro Killing of Multi-Drug Resistant Microorganisms Isolated from Ventilator Associated Pneumonia by Nanoparticles,https://doi.org/10.21608/ejmm.2026.481052.2331,10.21608/ejmm.2026.481052.2331,,,,Egyptian Journal of Medical Microbiology,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmaf-0f7f1d4bd005be,MMAF,Crossref,paper_metadata,paper_metadata,2027-04-01,2027,Association of HOTAIR single Nucleotide Polymorphisms (rs920778 and rs12826786) with Breast Cancer: An Egyptian Study,https://doi.org/10.21608/ejmm.2026.485454.2379,10.21608/ejmm.2026.485454.2379,,,,Egyptian Journal of Medical Microbiology,weak,low,36,flagged_needs_review,crossref_low_relevance,
clinicaltrialsgov-pbd-1fc17b93fec891,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2020-03-11,2020,A Study of Rovalpituzumab Tesirine (SC16LD6.5) in the Frontline Treatment of Patients With Extensive Stage Small Cell Lung Cancer,https://clinicaltrials.gov/study/NCT02819999,,,NCT02819999,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,The purpose of the study is to test the effect of rovalpituzumab tesirine in the frontline treatment of small cell lung cancer (SCLC). Rovalpituzumab Tesirine; Cisplatin; Etoposide PHASE1
clinicaltrialsgov-pbd-c027c9e440dc03,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2021-07-28,2021,Study of Rovalpituzumab Tesirine (SC16LD6.5) for Third-Line and Later Treatment of Subjects With Relapsed or Refractory Delta-Like Protein 3-Expressing Small Cell Lung Cancer,https://clinicaltrials.gov/study/NCT02674568,,,NCT02674568,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,The purpose of this study is to determine the efficacy of rovalpituzumab tesirine as a third-line and later treatment for participants with relapsed or refractory delta-like protein 3 (DLL3) expressing small cell lung cancer (SCLC). Rovalpituzumab tesirine PHASE2
clinicaltrialsgov-pbd-3156722ce0bec7,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2021-09-28,2021,"Safety and Antitumor Activity Study of Loncastuximab Tesirine and Durvalumab in Diffuse Large B-Cell, Mantle Cell, or Follicular Lymphoma",https://clinicaltrials.gov/study/NCT03685344,,,NCT03685344,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"The purpose of this phase 1 study is to evaluate the safety and anti-tumor activity of Loncastuximab Tesirine (ADCT-402) and Durvalumab in participants with Advanced Diffuse Large B-Cell Lymphoma, Mantle Cell Lymphoma, or Follicular Lymphoma Loncastuximab Tesirine and Durvalumab PHASE1"
clinicaltrialsgov-pbd-1503f4f025e9de,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2025-01-07,2025,A Study of Loncastuximab Tesirine and Rituximab (Lonca-R) in Previously Untreated Unfit/Frail Participants With Diffuse Large B-cell Lymphoma (DLBCL),https://clinicaltrials.gov/study/NCT05144009,,,NCT05144009,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,The main objective of the trial is to assess the efficacy and tolerability of Lonca-R in unfit and frail participants with previously untreated DLBCL. Loncastuximab Tesirine; Rituximab PHASE2
clinicaltrialsgov-pbd-e708cfbb065b94,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2025-04-02,2025,Study of Loncastuximab Tesirine in Patients With Relapsed/Refractory Diffuse Large B-Cell Lymphoma (DLBCL) or High-Grade B-Cell Lymphoma (HGBCL) Following CAR-T Therapy Failure,https://clinicaltrials.gov/study/NCT06918912,,,NCT06918912,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,The goal of this clinical trial is to evaluate whether the drug Loncastuximab Tesirine can treat patients with relapsed or refractory Diffuse Large B-Cell Lymphoma (DLBCL) or High-Grade B-Cell Lymphoma (HGBCL) who have not responded to or have had a relapse after CAR-T therapy. The main question it aims to answer is: * Can Loncastuximab Tesirine improve the overall response rate (ORR) in patients who have failed CAR-T therapy? * What are the safety and potential side effects of Loncastuximab Tes
clinicaltrialsgov-pbd-f1c4bb7e71e5bc,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2025-11-19,2025,Loncastuximab Tesirine and Rituximab Followed by DA-EPOCH-R for Treating Patients With High-Risk Diffuse Large B-cell Lymphoma,https://clinicaltrials.gov/study/NCT05600686,,,NCT05600686,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"This phase II trial evaluates whether loncastuximab tesirine and rituximab followed by dose-adjusted doxorubicin, etoposide, vincristine, cyclophosphamide, and prednisone works to treat patients with high risk diffuse large B-cell lymphoma. Loncastuximab tesirine is a monoclonal antibody called loncastuximab, linked to a drug called tesirine. It is a form of targeted therapy because it attaches to specific molecules (receptors) on the surface of cancer cells, known as CD19 receptors, and deliver"
pubmed-pbd-ff22377e8f1583,PBD,PubMed,paper,paper,2026-01-01,2026,Efficacy and safety of loncastuximab tesirine in relapsed or refractory diffuse large B-cell lymphoma: a systematic review and meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/42244006/,,42244006,,,Syst Rev,direct,high,100,auto_parsed_pending_review,,
pubmed-pbd-c7e7f28be272be,PBD,PubMed,paper,paper,2026-01-01,2026,A PBD-dimer containing antibody drug conjugate targeting CCRL2 for high-risk MDS/AML including TP53-mutated disease.,https://pubmed.ncbi.nlm.nih.gov/42160756/,,42160756,,,Blood Adv,direct,high,100,auto_parsed_pending_review,,
pubmed-pbd-e60c082d623e6b,PBD,PubMed,paper,paper,2026-01-01,2026,RSPO2-Based Peptibodies Conjugated with Pyrrolobenzodiazepine Dimer or Camptothecin Analogs Demonstrate Potent Antitumor Activity by Targeting the Three Receptors LGR4/5/6 in Colorectal Cancer and Neuroblastoma.,https://pubmed.ncbi.nlm.nih.gov/41954225/,,41954225,,,J Med Chem,direct,high,100,auto_parsed_pending_review,,
google-patents-search-pbd-b5aba3263202d6,PBD,Google Patents Search,patent,patent_search_seed,2026-01-01,2026,PBD / pyrrolobenzodiazepine 类 专利检索入口（待 IP 人工复核）,https://patents.google.com/?q=PBD+%2F+pyrrolobenzodiazepine+%E7%B1%BB+antibody+drug+conjugate+payload+linker+patent,,,,,Google Patents Search,direct,high,100,flagged_needs_review,patent_needs_ip_review,PatentsView 当前不可用或无稳定返回。该记录是人工 IP 复核入口：请用 payload 别名、ADC、linker-payload、combination、biomarker 等关键词检索。关键词：PBD / pyrrolobenzodiazepine 类 antibody drug conjugate payload linker patent
pubmed-pbd-27bacc5eb8c3e6,PBD,PubMed,paper,paper,2026-01-01,2026,Acquired bone marrow aplasia and long-lasting complete remission with Loncastuximab Tesirine in a patient with transformed marginal zone lymphoma: a case report.,https://pubmed.ncbi.nlm.nih.gov/42113059/,,42113059,,,Ann Hematol,adjacent,high,96,auto_parsed_pending_review,,
clinicaltrialsgov-pbd-77fa34b2f02f55,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2026-02-18,2026,A Global Study of Novel Agents in Paediatric and Adolescent Relapsed and Refractory B-cell Non-Hodgkin Lymphoma,https://clinicaltrials.gov/study/NCT05991388,,,NCT05991388,,ClinicalTrials.gov,weak,high,93,auto_parsed_pending_review,,"The Glo-BNHL trial is trying to find better medicines for children and young people with B-cell non-Hodgkin Lymphoma (B-NHL) that does not go away (refractory B-NHL) or does but comes back again (relapsed B-NHL). B-NHL is a type of cancer that develops inside or outside of lymph nodes (glands) and organs such as the liver or spleen. Examples of B-NHL are Burkitt Lymphoma and Diffuse Large B Cell Lymphoma, which may be other names used to describe this type of cancer. It is very difficult to cure"
news-search-seed-pbd-83962cd6bc030d,PBD,News Search Seed,news,news_search_seed,2026-01-01,2026,PBD / pyrrolobenzodiazepine 类 新闻/公司动态检索入口（待人工复核）,https://news.google.com/search?q=PBD+%2F+pyrrolobenzodiazepine+%E7%B1%BB+ADC+payload+company+news+clinical+update,,,,,Google News Search,direct,high,90,flagged_needs_review,news_metadata_only,GDELT 当前限流或不可用。该记录只作为新闻和公司动态人工复核入口，不代表已确认新闻结论。关键词：PBD / pyrrolobenzodiazepine 类 ADC payload company news clinical update
clinicaltrialsgov-pbd-4e361c97e46fea,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2026-06-12,2026,"A First-in-Human Phase I Trial With Antibody Drug Conjugate ADCT-701 in Neuroendocrine Tumors, Carcinomas and Malignant Peripheral Nerve Sheath Tumors",https://clinicaltrials.gov/study/NCT06041516,,,NCT06041516,,ClinicalTrials.gov,weak,high,90,auto_parsed_pending_review,,"Background: Neuroendocrine neoplasms (NENs) are rare cancers in the gastrointestinal tract, pancreas, lungs, adrenal glands, and other areas of the body. Many of these cancers have a high risk of relapse and a low chance of survival. Better treatments are needed. Objective: To test a new drug, ADCT-701, in people with NENs. Eligibility: Adults aged 18 and older with NENs. Design: Participants will be screened. They will have a physical exam with blood and urine tests. They will have imaging scan"
clinicaltrialsgov-pbd-ec660134167f95,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2021-04-27,2021,Study of ADCT-402 in Patients With Relapsed or Refractory B-cell Lineage Acute Lymphoblastic Leukemia (B-ALL),https://clinicaltrials.gov/study/NCT02669264,,,NCT02669264,,ClinicalTrials.gov,weak,high,80,auto_parsed_pending_review,,"This study evaluates ADCT-402 in participants with relapsed or refractory B-cell lineage acute lymphoblastic leukemia (B-ALL). Participants will participate in a dose-escalation phase (Part 1) and dose expansion (Part 2). In Part 2, participants will receive the dose level identified in Part 1. ADCT-402 PHASE1"
clinicaltrialsgov-pbd-f276f29b0bdd70,PBD,ClinicalTrials.gov,clinical_trial,clinical_trial,2021-04-27,2021,Study of ADCT-402 in Patients With Relapsed or Refractory B-cell Lineage Non Hodgkin Lymphoma (B-NHL),https://clinicaltrials.gov/study/NCT02669017,,,NCT02669017,,ClinicalTrials.gov,weak,high,80,auto_parsed_pending_review,,"This study evaluates ADCT-402 in participants with Relapsed or Refractory B-cell Lineage Non Hodgkin Lymphoma (B-NHL). Participants will participate in a dose escalation phase (Part 1) and dose expansion (Part 2). In Part 2, participants will receive the dose level identified in Part 1. ADCT-402 PHASE1"
pubmed-pbd-45b4b77432f477,PBD,PubMed,paper,paper,2026-01-01,2026,Development of Glypican-3-Targeting Antibody-Drug Conjugates for Hepatocellular Carcinoma Therapy.,https://pubmed.ncbi.nlm.nih.gov/42302184/,,42302184,,,Cancer Res Commun,weak,medium,78,auto_parsed_pending_review,,
